Price,Open,High,Low,Close,Volume,Volatility,Predicted_Close
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,
Date,,,,,,,
2024-04-12,172.33999633789062,173.80999755859375,170.36000061035156,171.0500030517578,64506600,3.4499969482421875,171.72161575317384
2024-04-15,170.24000549316406,170.69000244140625,161.3800048828125,161.47999572753906,100245300,9.30999755859375,163.49842666625977
2024-04-16,156.74000549316406,158.19000244140625,153.75,157.11000061035156,97000000,4.44000244140625,155.47273056030272
2024-04-17,157.63999938964844,158.3300018310547,153.77999877929688,155.4499969482422,82439700,4.5500030517578125,155.4655374145508
2024-04-18,151.25,152.1999969482422,148.6999969482422,149.92999267578125,96098800,3.5,150.88819076538087
2024-04-19,148.97000122070312,150.94000244140625,146.22000122070312,147.0500030517578,86005100,4.720001220703125,149.83106719970704
2024-04-22,140.55999755859375,144.44000244140625,138.8000030517578,142.0500030517578,107097600,5.6399993896484375,140.90570419311524
2024-04-23,143.3300018310547,147.25999450683594,141.11000061035156,144.67999267578125,124545100,6.149993896484375,144.9463494873047
2024-04-24,162.83999633789062,167.97000122070312,157.50999450683594,162.1300048828125,181178000,10.460006713867188,161.23273849487305
2024-04-25,158.9600067138672,170.8800048828125,158.36000061035156,170.17999267578125,126427500,12.520004272460938,162.50578552246094
2024-04-26,168.85000610351562,172.1199951171875,166.3699951171875,168.2899932861328,109815700,5.75,167.55041381835937
2024-04-29,188.4199981689453,198.8699951171875,184.5399932861328,194.0500030517578,243869700,14.330001831054688,190.56476333618164
2024-04-30,186.97999572753906,190.9499969482422,182.83999633789062,183.27999877929688,127031800,8.110000610351562,186.5500622558594
2024-05-01,182.0,185.86000061035156,179.00999450683594,179.99000549316406,92829700,6.850006103515625,182.04798629760742
2024-05-02,182.86000061035156,184.60000610351562,176.02000427246094,180.00999450683594,89148000,8.580001831054688,180.69574829101563
2024-05-03,182.10000610351562,184.77999877929688,178.4199981689453,181.19000244140625,75491500,6.3600006103515625,181.29690048217773
2024-05-06,183.8000030517578,187.55999755859375,182.1999969482422,184.75999450683594,84390300,5.3600006103515625,185.71041061401368
2024-05-07,182.39999389648438,183.25999450683594,177.39999389648438,177.80999755859375,75045900,5.8600006103515625,180.2996697998047
2024-05-08,171.58999633789062,176.05999755859375,170.14999389648438,174.72000122070312,79969500,5.910003662109375,173.15385101318358
2024-05-09,175.00999450683594,175.6199951171875,171.3699951171875,171.97000122070312,65950300,4.25,172.0463362121582
2024-05-10,173.0500030517578,173.05999755859375,167.75,168.47000122070312,72627200,5.30999755859375,169.6568717956543
2024-05-13,170.0,175.39999389648438,169.0,171.88999938964844,67018900,6.399993896484375,171.9701712036133
2024-05-14,174.5,179.49000549316406,174.07000732421875,177.5500030517578,86407400,5.4199981689453125,175.52140090942382
2024-05-15,179.89999389648438,180.0,173.11000061035156,173.99000549316406,79663000,6.8899993896484375,174.5584049987793
2024-05-16,174.10000610351562,175.7899932861328,171.42999267578125,174.83999633789062,59812200,4.3600006103515625,172.29654556274414
2024-05-17,173.5500030517578,179.6300048828125,172.75,177.4600067138672,77445800,6.8800048828125,175.18611114501954
2024-05-20,177.55999755859375,177.75,173.52000427246094,174.9499969482422,61727400,4.2299957275390625,174.11504943847658
2024-05-21,175.50999450683594,186.8800048828125,174.7100067138672,186.60000610351562,115266500,12.169998168945312,179.20453567504882
2024-05-22,182.85000610351562,183.8000030517578,178.1199951171875,180.11000061035156,88313500,5.6800079345703125,180.81818801879882
2024-05-23,181.8000030517578,181.89999389648438,173.25999450683594,173.74000549316406,71975500,8.639999389648438,177.25808654785158
2024-05-24,174.83999633789062,180.0800018310547,173.72999572753906,179.24000549316406,65479700,6.350006103515625,175.40476593017578
2024-05-28,176.39999389648438,178.25,173.16000366210938,176.75,59736600,5.089996337890625,174.2006558227539
2024-05-29,174.19000244140625,178.14999389648438,173.92999267578125,176.19000244140625,54782600,4.220001220703125,175.05104797363282
2024-05-30,178.5800018310547,182.6699981689453,175.3800048828125,178.7899932861328,77784800,7.2899932861328125,179.3482601928711
2024-05-31,178.5,180.32000732421875,173.82000732421875,178.0800018310547,67314600,6.5,176.75124130249023
2024-06-03,178.1300048828125,182.63999938964844,174.49000549316406,176.2899932861328,68568900,8.149993896484375,178.26514068603515
2024-06-04,174.77999877929688,177.75999450683594,174.0,174.77000427246094,60056300,3.7599945068359375,174.61151397705078
2024-06-05,175.35000610351562,176.14999389648438,172.1300048828125,175.0,57953800,4.019989013671875,172.82081802368165
2024-06-06,174.60000610351562,179.72999572753906,172.72999572753906,177.94000244140625,69887000,7.0,175.01244689941407
2024-06-07,176.1300048828125,179.35000610351562,175.5800018310547,177.47999572753906,56244900,3.7700042724609375,177.38094345092773
2024-06-10,176.05999755859375,178.57000732421875,173.1699981689453,173.7899932861328,50869700,5.4000091552734375,174.20970108032228
2024-06-11,173.9199981689453,174.75,167.41000366210938,170.66000366210938,64761900,7.339996337890625,170.1277803039551
2024-06-12,171.1199951171875,180.5500030517578,169.8000030517578,177.2899932861328,90389400,10.75,177.47001007080078
2024-06-13,188.38999938964844,191.0800018310547,181.22999572753906,182.47000122070312,118984100,9.850006103515625,184.88371948242187
2024-06-14,185.8000030517578,186.0,176.9199981689453,178.00999450683594,82038200,9.080001831054688,180.9038298034668
2024-06-17,177.9199981689453,188.80999755859375,177.0,187.44000244140625,109786100,11.80999755859375,180.82970962524413
2024-06-18,186.55999755859375,187.1999969482422,182.3699951171875,184.86000061035156,68982300,4.8300018310546875,185.5733399963379
2024-06-20,184.67999267578125,185.2100067138672,179.66000366210938,181.57000732421875,55893100,5.5500030517578125,182.68092575073243
2024-06-21,182.3000030517578,183.9499969482422,180.69000244140625,183.00999450683594,63029500,3.2599945068359375,183.4042221069336
2024-06-24,184.97000122070312,188.8000030517578,182.5500030517578,182.5800018310547,61992100,6.25,186.08711334228516
2024-06-25,184.39999389648438,187.97000122070312,182.00999450683594,187.35000610351562,63678300,5.9600067138671875,185.01705810546875
2024-06-26,186.5399932861328,197.75999450683594,186.36000061035156,196.3699951171875,95737100,11.399993896484375,191.81679504394532
2024-06-27,195.1699981689453,198.72000122070312,194.0500030517578,197.4199981689453,72746500,4.6699981689453125,196.1359962463379
2024-06-28,199.5500030517578,203.1999969482422,195.25999450683594,197.8800048828125,95438100,7.94000244140625,198.72227981567383
2024-07-01,201.02000427246094,213.22999572753906,200.85000610351562,209.86000061035156,135691400,12.379989624023438,208.6180325317383
2024-07-02,218.88999938964844,231.3000030517578,218.05999755859375,231.25999450683594,205047900,13.240005493164062,225.98081771850585
2024-07-03,234.55999755859375,248.35000610351562,234.25,246.38999938964844,166561500,14.100006103515625,237.39995208740234
2024-07-05,249.80999755859375,252.3699951171875,242.4600067138672,251.52000427246094,154501200,9.909988403320312,250.90418395996093
2024-07-08,247.7100067138672,259.44000244140625,244.57000732421875,252.94000244140625,157219600,14.8699951171875,254.28349014282227
2024-07-09,251.0,265.6099853515625,250.3000030517578,262.3299865722656,160210900,15.309982299804688,259.27323989868165
2024-07-10,262.79998779296875,267.5899963378906,257.8599853515625,263.260009765625,128519400,9.730010986328125,262.43652542114256
2024-07-11,263.29998779296875,271.0,239.64999389648438,241.02999877929688,221707300,31.350006103515625,254.41162384033203
2024-07-12,235.8000030517578,251.83999633789062,233.08999633789062,248.22999572753906,155955800,18.75,240.2297898864746
2024-07-15,255.97000122070312,265.6000061035156,251.72999572753906,252.63999938964844,146912900,13.870010375976562,258.49554611206054
2024-07-16,255.30999755859375,258.6199951171875,245.8000030517578,256.55999755859375,126332500,12.819992065429688,254.86313690185546
2024-07-17,252.72999572753906,258.4700012207031,246.17999267578125,248.5,115584800,12.290008544921875,255.0763868713379
2024-07-18,251.08999633789062,257.1400146484375,247.1999969482422,249.22999572753906,110869000,9.940017700195312,253.0879397583008
2024-07-19,247.7899932861328,249.44000244140625,236.8300018310547,239.1999969482422,87403900,12.610000610351562,246.67463256835939
2024-07-22,244.2100067138672,253.2100067138672,243.75,251.50999450683594,101225400,9.460006713867188,250.99477737426758
2024-07-23,253.60000610351562,255.75999450683594,245.6300048828125,246.3800048828125,111928200,10.129989624023438,252.88945877075196
2024-07-24,225.4199981689453,225.99000549316406,214.7100067138672,215.99000549316406,167942900,11.279998779296875,220.35369735717774
2024-07-25,216.8000030517578,226.0,216.22999572753906,220.25,100636500,9.770004272460938,221.1079414367676
2024-07-26,221.19000244140625,222.27999877929688,215.3300018310547,219.8000030517578,94604100,6.9499969482421875,218.0363218688965
2024-07-29,224.89999389648438,234.27000427246094,224.6999969482422,232.10000610351562,129201800,9.57000732421875,228.5752751159668
2024-07-30,232.25,232.41000366210938,220.0,222.6199951171875,100560300,12.410003662109375,226.66471893310546
2024-07-31,227.89999389648438,234.67999267578125,226.7899932861328,232.07000732421875,67497000,7.8899993896484375,230.03337936401368
2024-08-01,227.69000244140625,231.8699951171875,214.3300018310547,216.86000061035156,83861900,17.539993286132812,225.681397857666
2024-08-02,214.8800048828125,216.1300048828125,205.77999877929688,207.6699981689453,82880100,10.350006103515625,213.04605865478516
2024-08-05,185.22000122070312,203.8800048828125,182.0,198.8800048828125,100308800,21.8800048828125,190.29124450683594
2024-08-06,200.75,202.89999389648438,192.6699981689453,200.63999938964844,73783900,10.229995727539062,198.3137255859375
2024-08-07,200.77000427246094,203.49000549316406,191.47999572753906,191.75999450683594,71159800,12.010009765625,198.21211868286133
2024-08-08,195.6999969482422,200.6999969482422,192.0399932861328,198.83999633789062,65033900,8.660003662109375,196.89129776000976
2024-08-09,197.0500030517578,200.8800048828125,195.11000061035156,200.0,58648300,5.7700042724609375,198.01485137939454
2024-08-12,199.02000427246094,199.25999450683594,194.6699981689453,197.49000549316406,64044900,4.589996337890625,197.94353637695312
2024-08-13,198.47000122070312,208.49000549316406,197.05999755859375,207.8300018310547,76247400,11.430007934570312,204.84638549804689
2024-08-14,207.38999938964844,208.44000244140625,198.75,201.3800048828125,70250000,9.69000244140625,206.66423095703124
2024-08-15,205.02000427246094,215.8800048828125,204.82000732421875,214.13999938964844,89848500,11.05999755859375,210.07994354248046
2024-08-16,211.14999389648438,219.8000030517578,210.8000030517578,216.1199951171875,88765100,9.0,216.52878677368165
2024-08-19,217.07000732421875,222.97999572753906,214.08999633789062,222.72000122070312,76435200,8.889999389648438,218.49589584350585
2024-08-20,224.8800048828125,228.22000122070312,219.55999755859375,221.10000610351562,74001200,8.660003662109375,225.1557633972168
2024-08-21,222.6699981689453,224.66000366210938,218.86000061035156,223.27000427246094,70146000,5.8000030517578125,220.0148388671875
2024-08-22,223.82000732421875,224.8000030517578,210.32000732421875,210.66000366210938,79514500,14.479995727539062,217.99544250488282
2024-08-23,214.4600067138672,221.47999572753906,214.2100067138672,220.32000732421875,81525200,7.269989013671875,217.9312887573242
2024-08-26,218.75,219.08999633789062,211.00999450683594,213.2100067138672,59301200,8.080001831054688,216.4270797729492
2024-08-27,213.25,215.66000366210938,206.94000244140625,209.2100067138672,62821400,8.720001220703125,214.08450805664063
2024-08-28,209.72000122070312,211.83999633789062,202.58999633789062,205.75,64116400,9.25,210.818025970459
2024-08-29,209.8000030517578,214.88999938964844,205.97000122070312,206.27999877929688,62308800,8.919998168945312,213.06839614868164
2024-08-30,208.6300048828125,214.57000732421875,207.02999877929688,214.11000061035156,63370600,7.540008544921875,213.77558807373046
2024-09-03,215.25999450683594,219.89999389648438,209.63999938964844,210.60000610351562,76714200,10.259994506835938,216.45892257690429
2024-09-04,210.58999633789062,222.22000122070312,210.57000732421875,219.41000366210938,80651800,11.649993896484375,216.56823516845702
2024-09-05,223.49000549316406,235.0,222.25,230.1699981689453,119355000,12.75,231.563729095459
2024-09-06,232.60000610351562,233.60000610351562,210.50999450683594,210.72999572753906,112177000,23.090011596679688,225.68282470703124
2024-09-09,216.1999969482422,219.8699951171875,213.6699981689453,216.27000427246094,67443500,6.1999969482421875,217.95314880371095
2024-09-10,220.07000732421875,226.39999389648438,218.63999938964844,226.1699981689453,78891100,7.7599945068359375,223.8640007019043
2024-09-11,224.5500030517578,228.47000122070312,216.8000030517578,228.1300048828125,83548600,11.669998168945312,224.76319610595704
2024-09-12,224.66000366210938,231.4499969482422,223.8300018310547,229.80999755859375,72020000,7.6199951171875,227.82531219482422
2024-09-13,228.0,232.6699981689453,226.32000732421875,230.2899932861328,59515100,6.3499908447265625,228.9977815246582
2024-09-16,229.3000030517578,229.9600067138672,223.52999877929688,226.77999877929688,54323000,6.4300079345703125,226.94322158813478
2024-09-17,229.4499969482422,234.57000732421875,226.5500030517578,227.8699951171875,66761600,8.020004272460938,229.68073501586915
2024-09-18,230.08999633789062,235.67999267578125,226.8800048828125,227.1999969482422,78010200,8.79998779296875,232.67393829345704
2024-09-19,234.0,244.24000549316406,232.1300048828125,243.9199981689453,102694600,12.110000610351562,235.79403945922851
2024-09-20,241.52000427246094,243.99000549316406,235.9199981689453,238.25,99879100,8.07000732421875,242.70816436767578
2024-09-23,242.61000061035156,250.0,241.9199981689453,250.0,86927200,8.080001831054688,245.8270701599121
2024-09-24,254.0800018310547,257.19000244140625,249.0500030517578,254.27000427246094,88491000,8.139999389648438,253.3246516418457
2024-09-25,252.5399932861328,257.04998779296875,252.27999877929688,257.0199890136719,65034300,4.769989013671875,255.58180618286133
2024-09-26,260.6000061035156,261.75,251.52999877929688,254.22000122070312,67142200,10.220001220703125,257.09376831054686
2024-09-27,257.3800048828125,260.70001220703125,254.1199951171875,260.4599914550781,70988100,6.58001708984375,258.8852816772461
2024-09-30,259.0400085449219,264.8599853515625,255.77000427246094,261.6300048828125,80705700,9.089981079101562,260.77403442382814
2024-10-01,262.6700134277344,263.9800109863281,248.52999877929688,258.0199890136719,87397600,15.45001220703125,256.661789855957
2024-10-02,247.5500030517578,251.16000366210938,241.5,249.02000427246094,93983900,9.660003662109375,248.73129486083985
2024-10-03,244.47999572753906,249.7899932861328,237.80999755859375,240.66000366210938,80729200,11.979995727539062,245.94672943115233
2024-10-04,246.69000244140625,250.9600067138672,244.5800018310547,250.0800018310547,86573200,6.3800048828125,250.53912689208985
2024-10-07,249.0,249.8300018310547,240.6999969482422,240.8300018310547,68113300,9.1300048828125,248.44562896728516
2024-10-08,243.55999755859375,246.2100067138672,240.55999755859375,244.5,56303200,5.6500091552734375,245.8270701599121
2024-10-09,243.82000732421875,247.42999267578125,239.50999450683594,241.0500030517578,66289500,7.9199981689453125,247.31624893188476
